,Unnamed: 0,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN,num_pred_conn_comps,num_gt_conn_comps
59,59,0.566845035755141,76643,3252,0.3955225009835669,52187828,52277,55529,128920,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_15a205ffcc_08192005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_15a205ffcc_08192005.nii.gz,0.566845035755141,1.5551276206970217,56.46979416275024,40,50
60,60,0.9022584965072932,4856,5946,0.8219225506520055,45379341,49857,55803,54713,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_15cfa01130_02242001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_15cfa01130_02242001.nii.gz,0.9022584965072932,1.231661075592041,4.976408386230469,17,12
61,61,0.9376169920158918,1006,627,0.8825602301330456,45426095,12272,12899,13278,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_15f4b7254f_07182003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_15f4b7254f_07182003.nii.gz,0.9376169920158918,5.934367000579834,0.149292251586914,7,6
62,62,0.3684210526315789,0,168,0.2258064516129032,45439783,49,217,49,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_15f4b7254f_10112003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_15f4b7254f_10112003.nii.gz,0.3684210526315789,1.6919788513183591,0.0,6,1
63,63,0.8328258051712055,26283,672,0.7135402828995611,45505903,67142,67814,93425,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_16cdbc8689_07152005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_16cdbc8689_07152005.nii.gz,0.8328258051712055,4.018449771881103,2.674819507598877,13,22
64,64,0.0,0,105,0.0,92319895,0,105,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_173b804eda_10112004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_173b804eda_10112004.nii.gz,0.0,1.306307201385498,0.0,4,0
65,65,0.0,0,17,0.0,43839983,0,17,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_176bdc5388_06222006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_176bdc5388_06222006.nii.gz,0.0,0.2114973564147949,0.0,2,0
66,66,0.0,0,201,0.0,49119799,0,201,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1774857f8e_11232006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1774857f8e_11232006.nii.gz,0.0,2.5006452140808104,0.0,3,0
67,67,0.0,0,404,0.0,45439596,0,404,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1781ba966c_08082002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1781ba966c_08082002.nii.gz,0.0,5.0261724700927735,0.0,3,0
68,68,0.0,0,437,0.0,38719563,0,437,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_17b46d7275_11132003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_17b46d7275_11132003.nii.gz,0.0,5.436726161956787,0.0,2,0
69,69,0.8714676390154968,1086,5682,0.7722132471728594,52130288,22944,28626,24030,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_17d334cb6c_08282000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_17d334cb6c_08282000.nii.gz,0.8714676390154968,35.12100218582153,0.0,6,2
70,70,0.0,0,735,0.0,49439265,0,735,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_182bdeba22_05102007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_182bdeba22_05102007.nii.gz,0.0,9.144150409698486,0.0,12,0
71,71,0.0,0,61,0.0,52159939,0,61,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_185bac7954_01222005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_185bac7954_01222005.nii.gz,0.0,0.7589022789001465,0.0,5,0
72,72,0.773553373720493,38,2130,0.6307273036961335,52154129,3703,5833,3741,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_185da4c8b6_04182003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_185da4c8b6_04182003.nii.gz,0.773553373720493,0.1990563354492187,0.1368512306213379,6,9
73,73,0.9546891464699684,0,43,0.9133064516129032,52319504,453,496,453,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_18e8b02af3_08142005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_18e8b02af3_08142005.nii.gz,0.9546891464699684,0.0,0.0,1,1
74,74,0.0,0,203,0.0,99039797,0,203,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1928952a0f_06202003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1928952a0f_06202003.nii.gz,0.0,2.525527256011963,0.0,6,0
75,75,0.0,0,384,0.0,38719616,0,384,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_193dea6ac7_04102003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_193dea6ac7_04102003.nii.gz,0.0,4.77735205078125,0.0,5,0
76,76,0.0,0,33,0.0,45119967,0,33,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1956667fce_02102006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1956667fce_02102006.nii.gz,0.0,0.4105536918640137,0.0,1,0
77,77,0.9120901808572136,1573,11201,0.8383876722207462,47440959,66267,77468,67840,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1956667fce_07282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1956667fce_07282005.nii.gz,0.9120901808572136,4.503649589538574,4.516090610504151,48,64
78,78,0.0075431669514997,16607,234,0.0037858621709553,52143095,64,298,16671,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_19838cb8e5_07292002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_19838cb8e5_07292002.nii.gz,0.0075431669514997,2.911198905944824,205.37637409973144,5,5
79,79,0.7486797373445723,25642,1341,0.5983118468455058,52092826,40191,41532,65833,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_19b68a666b_04142005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_19b68a666b_04142005.nii.gz,0.7486797373445723,1.0077226982116698,2.1398556060791014,6,13
80,80,0.0,1112,768,0.0,52158120,0,768,1112,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a1712f7d0_02142005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a1712f7d0_02142005.nii.gz,0.0,9.5547041015625,13.834415313720704,5,2
81,81,0.9242520687460216,103,16,0.8591715976331361,50399155,726,742,829,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a1712f7d0_02162007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a1712f7d0_02162007.nii.gz,0.9242520687460216,0.0497640838623046,0.0,2,1
82,82,0.6327935976177183,2021,1925,0.4628369180506398,52152654,3400,5325,5421,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a1712f7d0_07052001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a1712f7d0_07052001.nii.gz,0.6327935976177183,23.053211849212644,4.628059799194336,6,5
83,83,0.0,0,1974,0.0,52158026,0,1974,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a3d4e63ee_07032004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a3d4e63ee_07032004.nii.gz,0.0,24.55857538604736,0.0,12,0
84,84,,0,0,,45120000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a8bd52f71_05052006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a8bd52f71_05052006.nii.gz,,0.0,0.0,0,0
85,85,0.4997573993207181,245,786,0.333117723156533,58878454,515,1301,760,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a90052cb2_06222001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a90052cb2_06222001.nii.gz,0.4997573993207181,9.703996353149414,0.0,5,1
86,86,0.0,0,153,0.0,52159847,0,153,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1a90052cb2_09062003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1a90052cb2_09062003.nii.gz,0.0,1.9034762077331544,0.0,4,0
87,87,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1ac497ed9d_10282004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1ac497ed9d_10282004.nii.gz,,0.0,0.0,0,0
88,88,0.1197183098591549,275,225,0.0636704119850187,58879466,34,259,309,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1b199d094d_03162002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1b199d094d_03162002.nii.gz,0.1197183098591549,2.2269427528381347,3.3590756607055665,7,3
89,89,0.8664646237886782,1247,2322,0.7643913387905994,52144852,11579,13901,12826,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1b1bdfc35b_10292000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1b1bdfc35b_10292000.nii.gz,0.8664646237886782,14.033471649169922,1.1196918869018555,37,35
90,90,0.8122675299628048,10012,890,0.6838808826514339,52125513,23585,24475,33597,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1bb48bfb40_12022000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1bb48bfb40_12022000.nii.gz,0.8122675299628048,0.074646125793457,3.035609115600586,30,32
91,91,0.0,0,2,0.0,52159998,0,2,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1bdefef7d5_01142006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1bdefef7d5_01142006.nii.gz,0.0,0.0248820419311523,0.0,1,0
92,92,,0,0,,52800000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1cb2d26a19_06042007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1cb2d26a19_06042007.nii.gz,,0.0,0.0,0,0
93,93,,0,0,,47520000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1f2a4f4280_06122005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1f2a4f4280_06122005.nii.gz,,0.0,0.0,0,0
94,94,,0,0,,52160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1f2a4f4280_12202002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1f2a4f4280_12202002.nii.gz,,0.0,0.0,0,0
95,95,0.5846153846153846,20,7,0.4130434782608695,105759954,19,26,39,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1f65acff65_05062007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1f65acff65_05062007.nii.gz,0.5846153846153846,0.0870871467590332,0.0,4,1
96,96,0.0,0,3,0.0,52159997,0,3,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1fa22c576e_10172004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fa22c576e_10172004.nii.gz,0.0,0.0373230628967285,0.0,1,0
97,97,0.9413854351687388,21,441,0.889261744966443,52155828,3710,4151,3731,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1fc35d02da_08092003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fc35d02da_08092003.nii.gz,0.9413854351687388,0.5971690063476562,0.0,4,1
98,98,0.8873913683900427,350,2708,0.7975772820546766,58864893,12049,14757,12399,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1fcfa34d10_09192003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fcfa34d10_09192003.nii.gz,0.8873913683900427,0.1741742935180664,0.0,3,2
99,99,0.8557502565316916,1224,6086,0.7478701755596179,52131007,21683,27769,22907,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_1fe6e48293_06262003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1fe6e48293_06262003.nii.gz,0.8557502565316916,2.550409297943115,0.1741742935180664,16,17
100,100,0.9523110785033015,1,64,0.9089635854341735,55199286,649,713,650,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_20995a0fe1_12022005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_20995a0fe1_12022005.nii.gz,0.9523110785033015,0.0124410209655761,0.0,2,1
101,101,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_20f4a3aa02_03172005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_20f4a3aa02_03172005.nii.gz,,0.0,0.0,0,0
102,102,0.0,0,486,0.0,43519514,0,486,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_2122b88719_09092006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2122b88719_09092006.nii.gz,0.0,6.046336189270019,0.0,3,0
103,103,0.4652389413635088,56170,1012,0.3031344447694257,54637944,24874,25886,81044,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_2140db0ca5_04132007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2140db0ca5_04132007.nii.gz,0.4652389413635088,0.0124410209655761,66.5719031867981,13,8
104,104,0.8612351190476191,470,276,0.7562887945115975,52156939,2315,2591,2785,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_21853fc15b_10122002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_21853fc15b_10122002.nii.gz,0.8612351190476191,1.3311892433166503,0.0124410209655761,5,3
105,105,0.7997360814377278,4809,1565,0.6663001937071358,45420899,12727,14292,17536,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_21e4ffcb52_05062002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_21e4ffcb52_05062002.nii.gz,0.7997360814377278,0.2612614402770996,4.61561877822876,5,8
106,106,0.817630408410837,925,1781,0.6915184678522572,45431228,6066,7847,6991,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_2202a936e0_05312002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2202a936e0_05312002.nii.gz,0.817630408410837,0.796225341796875,0.58472798538208,15,19
107,107,0.8267090620031796,12,424,0.7046070460704607,45438524,1040,1464,1052,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_223f70f0b0_11292003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_223f70f0b0_11292003.nii.gz,0.8267090620031796,1.9407992706298829,0.0,5,1
108,108,0.8243375858684985,312,46,0.7011686143572621,45438802,840,886,1152,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_22d07bdc49_01052003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_22d07bdc49_01052003.nii.gz,0.8243375858684985,0.4478767547607422,0.0,7,5
109,109,0.0,0,7,0.0,51839993,0,7,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_234f8427c0_12032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_234f8427c0_12032005.nii.gz,0.0,0.0870871467590332,0.0,1,0
110,110,0.0,0,543,0.0,45439457,0,543,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_234f8427c0_12092004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_234f8427c0_12092004.nii.gz,0.0,6.7554743843078615,0.0,3,0
111,111,0.124748490945674,24,846,0.0665236051502145,92319068,62,908,86,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_23ed525e82_08012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_23ed525e82_08012003.nii.gz,0.124748490945674,10.30116535949707,0.0,6,3
112,112,,0,0,,99520000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_NoMirroring__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_2428b44e92_03222007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_2428b44e92_03222007.nii.gz,,0.0,0.0,0,0
